product,review_title,review_rating,review_text
Columbia Men's Steens Mountain 2.0 Full Zip Fleece Jacket,Quality material feels nice to wear,4,"Quality material feels nice to wear. Stylistically it's run of the mill but the neck isn't too tight when zipped as most are for me. I'm 6' and lean and ordered the large. And, while the waist fits well, the body tends to puff out. Definitely made to accommodate some serious beer belly. After going through the dryer it's shrunk a little and seems a better fit. Zipper is quality. Being Columbia, it will last. I may look for something a little more form fitting next time though."
Columbia Men's Steens Mountain 2.0 Full Zip Fleece Jacket,I live in these.,5,"I wear the Columbia fleece every day. They are very soft and comfortable. The zippered pockets hold my phone, wallet, and keys.  I wear it like a sweater even at home since it allows me to leave my apartment cooler yet to still be comfortable. I wear it under my winter coat, and as an outer layer in milder weather. When I was it I just hang it over the back of a chair and it dries overnight. I maintain at least two of these so I have a second one to wear when the other is being washed and dried. I have worn these for at least ten years. They are very durable and last a long time. The ones I have are still in good shape, but I bought this new one only because I have lost weight and needed a smaller size. I am ordering a second one in the smaller size."
Columbia Men's Steens Mountain 2.0 Full Zip Fleece Jacket,Husband Loved It,5,"My husband needed something cozy while dealing with the chills of chemo.  This was so perfect and he loved it so much, I ordered a 2nd color to keep in the car so he always has one handy."
Columbia Men's Steens Mountain 2.0 Full Zip Fleece Jacket,Comfortable house and pound around jacket,5,I wear this thing every day around the house in the winter months and outside a lot in Colorado.  It fit me great and has help up to daily use.  I like the exterior and interior pockets. I would buy again.
Levi's Men's Washed Cotton Hooded Military Jacket,A pox on pizza theif.,5,"Good jacket. Pretty warm, you will need to layer if you're getting into temperatures under literal freezing. That's 0°C/32°F, for those who dropped out of junior high. It definitely retains heat when zipped up. I wouldn't wear this if it's 70+. You'll get sweaty quick. Lots of pockets. Fits well, the black will show dirt pretty quick. I really liked this thing. It is made in China, for those whom it may concern. This jacket is so good, in fact, that some copulator of maternal figures had to go and swipe it while I had it in the break room at work. I bet it was the same guy that stole my pizza out of the fridge, and just left the crust in the box as if I wouldn't notice."
Levi's Men's Washed Cotton Hooded Military Jacket,SIZE UP FOR BIG SHOULDERS!!!,5,"It fits well, I'm normally a 2XT, but after reading the reviews, I decided on the 3XT. A bit big, but good through the shoulders. So when I layer it'll work out fine. It's just a bit big through the middle.Otherwise, a very well made and comfortable jacket. I'm going to wear it this morning, only 23° outside!!I highly recommend this jacket! But your normal size unless you have wide shoulders like me from sports my whole life!"
Levi's Men's Washed Cotton Hooded Military Jacket,Well-made mostly winter jacket,5,"I believe clothes shopping with my 15 yr old son to guage size, fit, and likeability in multiple stores my own personal circle of hell. There's a lot of deep breathing exercises. And in comes Amazon. This coat really impressed me when it arrived. Wasn't sure it would be warm enough. My son all of a sudden despised the Columbia type winter jackets. Wanted more, I don't know, lived in style. Think Beatnik practical. I humored him (anything to keep from going back into the hell of clothes shopping) and was really impressed. This coat is heavy. Seriously. Thick and lined. The price is great for a name brand item and the product you receive. Keeps my nightmare inducing offspring warm and we live in Idaho with stupid single digit weather for weeks. You live closer to Canada, may wanna consider a parka. This won't cut it. Oh! And for reference. He's 5'7"", lanky but really filled out because of weight training. The medium fits beautifully."
Levi's Men's Washed Cotton Hooded Military Jacket,"Great Fit, Durable Material",5,"I was skeptical at first about this jacket, but boy was I blown away when I got it. This jacket is the real deal. I am 6'1"" 160 lbs and the medium fits me perfectly. The body of the jacket is lined with a type of fur and the pockets are lined with fleece (perfect for my cold hands!). The  material a kind of durable cotton, super tough. The hoodie is nice and big so it fits over my head all the way (A lot of jackets I've seen have tiny hoods that don't fit). The hoodie part is removable, but I don't think I'll ever remove it. Everything about this jacket is super durable and I am very happy with it."
Levi's Men's Washed Cotton Hooded Military Jacket,GREAT COAT,5,"Coat was $45 because it was a return “like new”. I always buy things when that are on wish list when Amazon lowers the moolah after someone returns the item without proper packaging, labels or something that really doesn’t have anything to do with item. I’ve found that the % Amazon lowers is all over the place on different items, some high, some low. On this coat the regular price was $68 bucks and I got it for $44 so I saves me some good samoleons.  Ok ok why am I wasting your time telling you how I save $$$$$ on this coat? If something you want has “almost new” buy it if it’s a great savings because I’ve done this a lot and never found the item has anything wrong. another example a pair of work boots that I saved 45%."
Levi's Men's Washed Cotton Hooded Military Jacket,I ordered black and got.... a very very dark navy? Or is it black? I have no idea!,3,"I'm rating this 3 stars, not because the jacket doesn't fit well or look good, but because I'm not sure if I got the right color!Let me start off with the good: This jacket is AWESOME! The feeling of it on is very comfortable and is a perfect fit for my body (Broad shoulders @ 6'0"" 170lbs) and looks absolutely amazing. I've never had a jacket that I felt looked this good. Genuinely! The interior lining is comfy, the pocket is quite deep, the hood can easily be removed, and can easily be worn on the daily!Now the bad (I won't be mentioning the color issue here since that's not a fault of the jacket itself): My levis logo on my chest pocket seems to have gotten hit by a bit of dye during manufacturing and comes off as low quality when you look at it (pictured). I'm sure this could easily be fixed so I'm honestly not too annoyed with this. The armpit area is actually quite tight. Personally, I've always had this issue with medium-sized jackets so I honestly don't blame the jacket for this, it's simply my body type. Something to know if you're thinking of buying this, though. Overall, these issues really don't bother me and wouldn't stop me from ever buying this jacket again!The reason I've subtracted 2 stars: The label on the interior of the jacket does indeed say ""NVY"" in its color ID. However, the label on the bag says black. DOUBLE HOWEVER, upon close examination of the sticker that's underneath the other inventory stickers, it states that this jacket is originally a navy jacket (pictured)! Although... everyone I've asked has said the jacket looks black to them but does have a bit of blue in there. I'm honestly not 100% sure this is black or not. To me, it looks very black but does have a smidge of blue in it and could possibly pass as a navy jacket, perhaps in broad daylight. This might be difficult to see in the pictures so I guess you'll just have to take my word for it.As of right now (9/8/2020) I've contacted Amazon support (Amazon was the seller in this scenario) and have arranged for a replacement which should be here in a few days. If the replacement is a genuine black label and it still looks the same, I'll tally this up to an error in the factory and be done with it. I'll be sure to post a few pictures of it on myself as well so people can get an idea of what it looks like on my body type!"
